created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Tue Jun 01 07:42:53 +0000 2021,Nicolica (Catastrofe Mitotica),"Ventitreenne con esperienza in decisioni discutibili, aspirante Jack lo squartatore con la mascherina, biondo dentro e romagnolo fuori(sede). He/She","BUONGIORNO AMICI BUON MESE DELLA FROCIAGGINE, LESBAGGINE, BISESSUALISMO,  TRANSGENDERESIMO QUEER E TUTTO IL RESTO CIAO VI AMK",,[]
Tue Jun 01 08:20:21 +0000 2021,andrea,ciao ho 6 anni ci sposiamo?,@jetaime2508 e viva la lgbtq non è che se dico frocio sono contro i gay svegliati,,[]
Tue Jun 01 08:54:35 +0000 2021,alex,#SAMBUCKY: i’m with you until the end of time | CEO of alex fierro and catradora,"buon pride month moots!!!! ricordiamo sempre che questo mese non è solo #loveislove, ma celebriamo anche le persone trans e non-binary &lt;3",,"[{'text': 'loveislove', 'indices': [72, 83]}]"
Tue Jun 01 09:06:53 +0000 2021,f come quando finisce la sessione,"pansexual and non binary ||
Infp ||
They/them; he/him; xe/xir","tw \\ transfobia
-
-
-
-
-
-
ma quanto dovete essere delle teste di cazzo da tradurre un libro di un autore trans i… https://t.co/2FWi70kNOs","tw \\ transfobia
-
-
-
-
-
-
ma quanto dovete essere delle teste di cazzo da tradurre un libro di un autore trans in cui parla della comunità trans e usare il suo deadname",[]
Tue Jun 01 09:08:23 +0000 2021,f come quando finisce la sessione,"pansexual and non binary ||
Infp ||
They/them; he/him; xe/xir","tw \\ transfobia
-
-
-
-
-
un po' come i traduttori di netflix che nei sottotitoli durante il coming out come uomo… https://t.co/LvrnWS1uGk","tw \\ transfobia
-
-
-
-
-
un po' come i traduttori di netflix che nei sottotitoli durante il coming out come uomo trans di Theo hanno usato i pronomi femminili",[]
Tue Jun 01 09:21:32 +0000 2021,Simone Alliva,"Giornalista. Scrivo cose che forse hai letto: L'Espresso, HuffPost, Adnkronos (Giustizia), Esquire, La Stampa. In libreria con ""Caccia All'Omo""e ""Fuori I Nomi!""",Non dimenticate che i #Pride erano fuorilegge. E quando salterà fuori la discussione sull'ostentazione di trans e d… https://t.co/73eUKWgOp3,"Non dimenticate che i #Pride erano fuorilegge. E quando salterà fuori la discussione sull'ostentazione di trans e drag, ricordatevi del volto di Marsha e chiedete a voi stessi chi ha bisogno di maggiore protezione, supporto e solidarietà. #lgbt #Pride2021 #PrideMonth2021 https://t.co/BBxCqh9m13","[{'text': 'Pride', 'indices': [22, 28]}]"
Tue Jun 01 09:23:18 +0000 2021,cat in black 🎥🐈,"I'm a feminist who loves cats, memes, tv shows & films. That's it. That's my profile.
|| she, her","Happy pride month a tutt*! 
E visto che non fa mai male ribadirlo, trans rights are human rights 
❤🧡💛💚💙💜",,[]
Tue Jun 01 09:36:04 +0000 2021,Barone Moderato 🧱,Estremamente moderato.,"@stvckliam @lethalmovie Ti ricordo che l' omotransfobia è strettamente legata al razzismo, e che le persone trans B… https://t.co/wjQ7UN5Jli","@stvckliam @lethalmovie Ti ricordo che l' omotransfobia è strettamente legata al razzismo, e che le persone trans BPOC sono le più discriminate nell'occidente
Avevo fatto una domanda visto che parlavi a nome della comunità BLM, sei o no BPOC?",[]
Tue Jun 01 09:55:11 +0000 2021,Lau,"?NFP
she/her • nourrie・neutral・read carrd byf if you're a stan account","• sostenere che l'omotransfobia non esista. magari fosse così. le persone gay e trans vengono uccise, aggredite, me… https://t.co/WSQ1nXIjbS","• sostenere che l'omotransfobia non esista. magari fosse così. le persone gay e trans vengono uccise, aggredite, messe in prigione, insultate, cacciate di casa, vivono difficoltà che non proverai mai. perciò taci, ascolta quello che diciamo e contribuisci a cambiare la società.",[]
Tue Jun 01 10:11:05 +0000 2021,always me,lesb sagittario ascendente cogliona,buon pride month a noi froci senza diritti 💖,,[]
Tue Jun 01 10:51:49 +0000 2021,ariel era nudə🍣,"«a ricordare il male che ho provato, a confessare quello che sognavo.»                                                        🌻 {all pronouns} 🌻","ma poi ""l'idea dei pronomi"" come se i diritti delle persone trans fossero un punto di vista o un pensiero geniale c… https://t.co/o7OS1UmHe3","ma poi ""l'idea dei pronomi"" come se i diritti delle persone trans fossero un punto di vista o un pensiero geniale che ti attraversa la mente e allora dici oh eureka mettiamo i pronomi in bio no non siete archimede e non avete scoperto il principio che regola la spinta idrostatica",[]
Tue Jun 01 10:54:08 +0000 2021,Giovanni,gay dreams in a modern land,insinuare che uomini gay e donne lesbiche siano in realtà persone trans perché gnc è omofobia sí esatto quindi smettetela,,[]
Tue Jun 01 10:54:17 +0000 2021,alissio 💌 #1 les simp,(all pronouns) !! warning : homura kinnie  // cr: houseki no kuni,@tsvkishima_ ci definiamo queer o trans senza criterio capito 😂😂😂😂 dobbiamo fare il test am i trans e se ti esce sì… https://t.co/hS2rSzh00s,@tsvkishima_ ci definiamo queer o trans senza criterio capito 😂😂😂😂 dobbiamo fare il test am i trans e se ti esce sì sei trans altrimenti sei cis,[]
Tue Jun 01 11:03:52 +0000 2021,sara🧃,"she/her | sto ancora cercando di capire
qual è la trama della mia vita","*io che vedo una ragazza con una borsa arcobaleno*: ""carina la borsa così""
un mio amico: ""la borsa dei froci""
*pass… https://t.co/NdMyXEbNKz","*io che vedo una ragazza con una borsa arcobaleno*: ""carina la borsa così""
un mio amico: ""la borsa dei froci""
*passa qualche minuto*
io: ""anch'io volevo prendere la borsa dei froci comunque, cause I can""
*lui mi guarda, io lo guardo*
pov: non l'ha capito :D",[]
Tue Jun 01 11:05:27 +0000 2021,ManuFranca,Garda (VR),"@leescurls @Ludovica002GA @perchetendenza Se all'orgoglioso dai del ""frocio"" e lo è, ne va fiero. Se all'ugualitari… https://t.co/WvQKu0fAlC","@leescurls @Ludovica002GA @perchetendenza Se all'orgoglioso dai del ""frocio"" e lo è, ne va fiero. Se all'ugualitario dai del ""frocio"" si sente discriminato da chi rimarca la differenza tra gay e etero.
Il pensiero è antitetico tra Pride e DDLZan eppure tutti sostengono l'uno E l'altro. Questo perché è moda, non pensiero",[]
Tue Jun 01 11:13:56 +0000 2021,izzy,the only straight i am is straight up bitch | she/her,eh sì perché ora le persone trans e queer devono chiedere il permesso esplicitamente a twitter user bea 🌻 per esser… https://t.co/Eehi06Ao5p,"eh sì perché ora le persone trans e queer devono chiedere il permesso esplicitamente a twitter user bea 🌻 per esserlo, lei risponderà in 3-5 working days altrimenti non potete 

vabbè raga unfollowate sta terf che è anche panfobica e fatevi un favore",[]
Tue Jun 01 11:34:42 +0000 2021,acidonio,Cogito ergo cum,"#PrideMonth2021 TRANS WOMEN OF COLOUR CREATED PRIDE
Questo per ricordarvi che, quando festeggiate il Pride, non sta… https://t.co/TUKEEERvmE","#PrideMonth2021 TRANS WOMEN OF COLOUR CREATED PRIDE
Questo per ricordarvi che, quando festeggiate il Pride, non state celebrando solo uomini e donne cisgender gay, ma anche uomini, donne e nb transgender, perché senza di loro oggi la community non sarebbe quella che è https://t.co/2H8qCt5bk7","[{'text': 'PrideMonth2021', 'indices': [0, 15]}]"
Tue Jun 01 11:57:55 +0000 2021,Titti⁷ | 🇵🇸,"lesbian nightmare |
they/she | 18 | BLM | terfs dni","A STONEWALL C'ERANO DONNE TRANS DI COLORE E HE/HIM LESBIANS!!! Giusto un reminder per il pride, che già vedo gente… https://t.co/2FYN0M1I3V","A STONEWALL C'ERANO DONNE TRANS DI COLORE E HE/HIM LESBIANS!!! Giusto un reminder per il pride, che già vedo gente che se lo sta scordando 🥰🥰",[]
Tue Jun 01 12:13:47 +0000 2021,Kristiana 🔥⛪,she/her      i was busy thinking about chemtrails,"""eh ormai tutti si ritengono trans o queer"" okay e perché ti sembra una cosa negativa?",,[]
Tue Jun 01 12:17:24 +0000 2021,anja,"💜

she/her",comunque buon mese del pride a tutti noi froci,,[]
Tue Jun 01 13:00:30 +0000 2021,sof ◟̽◞̽; gallagher,faith in the future; @Louis_Tomlinson⚓️ she/her lip gallagher supremacy,"happy pride month a tutti
e ricordatevi che il mondo ha problemi più grossi di due persone dello stesso sesso che si baciano💞🏳️‍🌈",,[]
Tue Jun 01 13:06:32 +0000 2021,giozomparelli,condivido casa con una gatta di nome torta. sogno una legge contro gli orizzonti storti. instagram: 🧔🏻giozomparelli📱weareigerslivorno.,@bertagiu @jesuiscialis quindi nel giorno in cui inizia il pride month scrivi un trans come farebbe uno qualsiasi e… https://t.co/xVFyR3uUSm,"@bertagiu @jesuiscialis quindi nel giorno in cui inizia il pride month scrivi un trans come farebbe uno qualsiasi e pretendi anche di avere ragione.
well…",[]
Tue Jun 01 13:24:24 +0000 2021,SportPress24,"Si parla di Sport a 360’, il Giornalista non polemica e non discute, Vive le notizie, le Riporta e le Condivide!",Sport e diritti: Petrillo prima alteta trans italiana agli Europei di atletica https://t.co/6LTJtZHHeD,,[]
Tue Jun 01 14:45:19 +0000 2021,ciglia ☽ ☾ in SESSIONE,perché comunque è stata una gran donna,Hanno tolto la bandiera dell’orgoglio trans per metterci i kinder pane e ciock LMAO,,[]
Tue Jun 01 15:00:56 +0000 2021,gio🍁gio,"Se nulla sai, quando saprai, altro non saprai 🦋",@pdnetwork Hanno fretta di farci impiccare per omofobia. Trans ammessi a gareggiare con le donne biologiche. Per i… https://t.co/MWzWmndsec,"@pdnetwork Hanno fretta di farci impiccare per omofobia. Trans ammessi a gareggiare con le donne biologiche. Per i trans, diritto. Per le donne, storto. In USA.",[]
Tue Jun 01 15:14:38 +0000 2021,Gloria,FOLLEMENTE FOLLE. ❤️🌹💋,"Oggi tutti a twittare #PrideMonth, poi però vedono due persone dello stesso sesso baciarsi in pubblico e via con i… https://t.co/ZvX6Rtm7fq","Oggi tutti a twittare #PrideMonth, poi però vedono due persone dello stesso sesso baciarsi in pubblico e via con i commenti a raffica. #perdire quanta falsità c'è in giro. Happy #PrideMonth.","[{'text': 'PrideMonth', 'indices': [22, 33]}]"
Tue Jun 01 19:14:34 +0000 2021,(not) mæ(d),retwitto gattini ma adoro anche i canetti,"oggi collega arriva urlando ""felice pride month a tutti, perché io in realtà sono un po' frocia""
ok sis, mi piace il tuo spirito",,[]
Tue Jun 01 20:50:32 +0000 2021,L,paranoie e flussi di coscienza,"mi sono acchiappata per la seconda volta in un mese della trans lesbica, buon #PrideMonth amici e approvate sto… https://t.co/qnsQm9wrEy","mi sono acchiappata per la seconda volta in un mese della trans lesbica, buon #PrideMonth amici e approvate sto #ddlzan che voglio mandare in galera un paio di persone","[{'text': 'PrideMonth', 'indices': [78, 89]}]"
Tue Jun 01 21:21:58 +0000 2021,gabriele,someday you will ache like i ache - he/him,"quando i the 1975 hanno inventato i diritti dei froci
https://t.co/n5uHdfVBNs",,[]
Tue Jun 01 22:13:36 +0000 2021,Irene²²² Ψ,ho tolto le lenti a contatto? | CEO of Bishamon | multifandom | she/her,"ah yes, nemmeno al secondo giorno di pride e mio padre ha appena tirato un frocio e ""lesbicona che fa l'uomo""
da me procede bene..",,[]
Wed Jun 02 00:49:53 +0000 2021,Schadenfreude oder Revolution? 🧽 6,il Manifest Destiny è un Mein Kampf che ce l'ha fatta,"QUando un trans che vuole dei diritti come lavoratore incontra un padrone, il trans è un lavoratore morto (semicit.)",,[]
Wed Jun 02 08:11:10 +0000 2021,ptrgl🦞,"No Lives Matter
 * 🧱 *
Pronouns: fuck/you","Buona festa della Repubblica e buon Pride Month.
Il transgenderismo non esiste, esistono diversi livelli di travest… https://t.co/iAG2Z4C0TO","Buona festa della Repubblica e buon Pride Month.
Il transgenderismo non esiste, esistono diversi livelli di travestitismo.
Tanto vi dovevo, bacioni.",[]
Wed Jun 02 08:13:35 +0000 2021,dorian garrel 🕯,made of ivory and gold -- he/him,"@devilonfiree same io per essere trans hun, un giorno riusciremo a dirlo con orgoglio",,[]
Wed Jun 02 08:22:20 +0000 2021,hi i'm edo (alterego of ted mosby),"parlo di sesso, piango e rido, spesso tutto contemporaneamente 😔👊🏻 volevo essere barney ma sono nato ted
ig: @/toomuchedo",Ma nessuno ha mai detto che sono trans 💀 tu mi hai accusato di non far parte della lgbt e che quindi non ne potevo… https://t.co/kiYhlmN4eD,Ma nessuno ha mai detto che sono trans 💀 tu mi hai accusato di non far parte della lgbt e che quindi non ne potevo parlare. Da vero componente della comunità ti dico che loro non rappresentano un cazzo e che fanno queerbaiting. Aprite gli occhi perché è palese,[]
Wed Jun 02 08:41:40 +0000 2021,Tiziano Pesce,Presidente nazionale UISP Aps,Sport e diritti: Petrillo prima alteta trans italiana agli Europei di atletica https://t.co/QsV9HgNn8Q via @SPress24,,[]
Wed Jun 02 09:30:32 +0000 2021,unloved  🌫⛈⌛...⬇🗑,"Un tempo....ero...
Ciò che ero,non sarò più...
Nelle stanze che abitano il mio cuore, spente ormai sono tutte le luci...","⤴️dalla parte di 2 persone dello stesso sesso che si baciano,fate le paladine dei diritti ma vi nascondere.
In pubb… https://t.co/u5EiFjENiJ","⤴️dalla parte di 2 persone dello stesso sesso che si baciano,fate le paladine dei diritti ma vi nascondere.
In pubblico perfette mogliettine che amano il maritino,che temete,di nascosto le peggio zozzerie a letto con la vostra amante.Siete peggio dei vostri mariti.
Mi fate schifo",[]
Wed Jun 02 09:40:38 +0000 2021,AnDyllinger 🧱,Cittadinanza: 👍🏿immigrati ❌comunisti / Turista del dibattito / Antiecologista / Squadrista Team -La Bestia- di F.Sala / Di notte divento @DonemicoArcuri,"Lotta testa a testa tra E.Romagna e Toscana per il primato di regione più frocia.
Chi la spunterà?",,[]
Wed Jun 02 13:27:40 +0000 2021,Rho || ceo of non-binary gays,"they/them | non binary & gnc🏳️‍⚧️ | nblm🏳️‍🌈 | from Naples, Italy | Sagittario ascendente Ariete ESTJ-T","Perché essere trans è un fatto ed escludere le persone PERCHE' trans è transfobia punto e basta e non si discute

M… https://t.co/mEXGyJ0KT5","Perché essere trans è un fatto ed escludere le persone PERCHE' trans è transfobia punto e basta e non si discute

Ma essere sex worker non è la stessa cosa. Se qualcuna osa dire che forse tutta questa ""libertà di scelta"" non c'è, non vedo perché marchiarla a fuoco",[]
Wed Jun 02 16:26:29 +0000 2021,Rosa Susi,"28 anni, she/her, book-blogger disorganizzata, scrittoressa in formazione, aspetto una super-hit a due mani Adele/Zucchero.",Vengono i brividi a pensare che una legge che dovrebbe tutelare le persone trans (e queer in generale) sia ostaggio… https://t.co/UImIqJSJZI,Vengono i brividi a pensare che una legge che dovrebbe tutelare le persone trans (e queer in generale) sia ostaggio di questa gente.,[]
Wed Jun 02 20:11:58 +0000 2021,Gloria Usanza,Shankari,"@4everAnnina Eh se ciaone
Stanno ancora lottando con i gancetti del reggiseno
In compenso certi trans con la coppa D li portano meglio",,[]
Wed Jun 02 21:22:39 +0000 2021,JJ,,@XinXianLi69 Orgogliosamente frocio e provax,,[]
Wed Jun 02 22:31:43 +0000 2021,Ruggero Valori,"Mi occupo di giustizia da anni, la mia famiglia da secoli con qualche disfatta epocale.( M. Jurdjevic, Guardians of the Republicanism, pag.174. Oxford 2008)","In tv un  trans televisivo ha appena confessato che il ""gender"" non viene portato nelle scuole ma che gli Lgbt vann… https://t.co/sUZNCVX1eH","In tv un  trans televisivo ha appena confessato che il ""gender"" non viene portato nelle scuole ma che gli Lgbt vanno nelle scuole contro il bullismo.Genitori attenzione a lezioni contro il bullismo maschera ""malattia"" gender che puo' rovinare vite con asportazioni genitali",[]
Thu Jun 03 07:25:26 +0000 2021,federella,"mi triggero spesso ma sono softina
🇮🇹 🇪🇺 she/her","un leghista denuncia un* transessuale per l'uso della parola frocio, vince la causa e la comunità lgbt esulta
quest… https://t.co/oPbU4lqQtC","un leghista denuncia un* transessuale per l'uso della parola frocio, vince la causa e la comunità lgbt esulta
questa storia è sbagliata su così tanti livelli che non so dove cominciare",[]
Thu Jun 03 12:52:33 +0000 2021,v loves oli,,"non mettete bandiere bi, lesbica, trans ecc se siete etero, usate l'arcobaleno e basta",,[]
Thu Jun 03 13:49:26 +0000 2021,AnDyllinger 🧱,Cittadinanza: 👍🏿immigrati ❌comunisti / Turista del dibattito / Antiecologista / Squadrista Team -La Bestia- di F.Sala / Di notte divento @DonemicoArcuri,Che cazzo sarebbe l'Omolesbotransipersfransfrociricchiofobia?  LOL,,[]
Thu Jun 03 14:21:56 +0000 2021,Engage,"Benvenuti nella newsroom del sito http://Engage.it. Twittiamo di #marketing, #digital, #pubblicità, #brand, #media, #programmatic",Pride 2021: SodaStream lancia un video con l'attrice trans Laverne Cox a supporto dei diritti LGBTQI… https://t.co/zGWWH7fy8u,Pride 2021: SodaStream lancia un video con l'attrice trans Laverne Cox a supporto dei diritti LGBTQI  https://t.co/1oaGmgdlTi https://t.co/rsfhpY1Dx5,[]
Thu Jun 03 14:38:40 +0000 2021,enea ◊ trans mccoy,to boldly NO • cosplay&history | paul bettany supremacy | ceo of elronduil | @dailyspones,in questo pride month vorrei ricordare a tutti che motta è un re che beve respect trans people juice https://t.co/OEu6BTJ7zJ,,[]
Thu Jun 03 15:09:42 +0000 2021,🏳️‍🌈Lily The Parry/Reposte Queen🏳️‍🌈,"NSFW - 18+ Lovely and discovering my feminine side, hot guitarist, geek gamer! Love my STRATOCASTER. Proud antifa lesbian, Jedi Knight & Slytherin. She/Her","@larasksksk E buon Trans Pride a tuttiiiii/e

Yayyyyyy https://t.co/ShirtgMszv",,[]
Thu Jun 03 21:54:43 +0000 2021,Smooth like 🧈 ₇,"from all the memories stored in my heart, i gather up the ones of you, link them together, gazing at them projected across the room","@LaMao È bifobia per due motivi:
-attrazione per lo stesso sesso minore? Sempre bisessualità è, come mostra il graf… https://t.co/FGa2FTtYTB","@LaMao È bifobia per due motivi:
-attrazione per lo stesso sesso minore? Sempre bisessualità è, come mostra il grafico
-non ""fletti"" dall'essere etero e poi ci torni; si rinforza lo stereotipo secondo cui i bisessuali o sono gay o etero
PS: con ""fobia"" non si intende la paura letterale",[]
Thu Jun 03 22:09:59 +0000 2021,•Alex⁷• PRIDE MONTH 🥀,"''I focus on personality and atmosphere. I dont have an ideal type, and it's not limited to a girl.'' - Min Yoongi
HE / THEY / XE   BUN / BUNS / BUNSELF 🏳️‍⚧️",Se mia madre dice di si per andare al pride giuro che le chiedo la bandiera trans e faccio coming out,,[]
Fri Jun 04 04:26:02 +0000 2021,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Liberazione omosessuale: Della lunga storia di scontri, e vittorie, in nome dei diritti di omosessuali e trans parl… https://t.co/vz7hA3wuXI","Liberazione omosessuale: Della lunga storia di scontri, e vittorie, in nome dei diritti di omosessuali e trans parlano gli articoli in copertina, firmati da Claudia Arletti, Antonella ... https://t.co/9NERYj1DKp",[]
Fri Jun 04 09:55:04 +0000 2021,Luca Alfieri 🗺,"Work at @TaiwanInItalia - I mostly tweet about #Taiwan, #PublicDiplomacy, #DigitalDiplomacy & #NationBranding - #FeRPi member","Evidenziati in blu tutti i paesi asiatici che riconoscono i matrimoni tra persone dello stesso sesso.

#LGBT #Taiwan",,"[{'text': 'LGBT', 'indices': [103, 108]}, {'text': 'Taiwan', 'indices': [109, 116]}]"
Fri Jun 04 10:32:41 +0000 2021,demelza72,,Ma #Finocchio a chi? #Frocio a chi? #DDLZanLeggeControOmofobia,,"[{'text': 'Finocchio', 'indices': [3, 13]}, {'text': 'Frocio', 'indices': [21, 28]}, {'text': 'DDLZanLeggeControOmofobia', 'indices': [36, 62]}]"
Fri Jun 04 11:37:16 +0000 2021,Asura,"Sono tendenzialmente uno zero, e ho realizzato che lo zero non esiste.
         💜    💙💚
🖤🤎W🤍💛🧡
           ❤️
""fuking horus""&""wlafi4aeinge4(ever)&ever""","Vedi @potus mister president queste sono le cose che LO rendono orgoglioso
No 4 froci e BUTTANE che saltano ed emet… https://t.co/oB1bq9KnX7","Vedi @potus mister president queste sono le cose che LO rendono orgoglioso
No 4 froci e BUTTANE che saltano ed emettono versi come le scimmie
A voi il gay pride ai cinesi e al mondo lo spazio
E credetemi,hanno dei secondi e forse minuti di vantaggi,tra le vostre testate e le loro",[]
Fri Jun 04 15:59:14 +0000 2021,४ Asia ४,Enjoy the show and stick around or screw🌻 she/her ~ 19 ~ INFP ~ Gemini ~ cosplayer ~ fashion and costume design student ☽☾,"Però ""la bifobia non esiste, siete oppressi solo per le relazioni con lo stesso sesso""",,[]
Fri Jun 04 17:47:02 +0000 2021,Zazoom Social News,Zazoom Social News ... Tutte le notizie dalle migliori fonti del web! Segnala il tuo Blog. Zazoom Social News è un un'idea che aiuta a dar voce al tuo sito!,Omofobia e razzismo sul tram: Tra stranieri e finocchi povera Italia -  #Omofobia #razzismo #tram: #stranieri  https://t.co/PLTrVy4J8d,,"[{'text': 'Omofobia', 'indices': [72, 81]}, {'text': 'razzismo', 'indices': [82, 91]}, {'text': 'tram', 'indices': [92, 97]}, {'text': 'stranieri', 'indices': [99, 109]}]"
Fri Jun 04 19:00:17 +0000 2021,la.pesca.di.elio || ash,THEY / she • tpwk • indie fake,"nessuno:
la claudì che dice incazzata: “e metti anche via quella borsa da fRoCiAh (riferito alla borsa arcobaleno)… https://t.co/js2qaRSCM8","nessuno:
la claudì che dice incazzata: “e metti anche via quella borsa da fRoCiAh (riferito alla borsa arcobaleno) già che ci sei”
io che inizio a ridere a caso e lei che confusa inizia a ridere e in tutto ciò mia zia senza parole
jajhw alla fine non l’ho messa via",[]
Fri Jun 04 21:17:23 +0000 2021,Total incomplete.,#FreePalestine 🇵🇸,"@distrvxione I diritti umani non sono argomento di dibattito caro
L'opinione sui diritti delle persone trans non c'… https://t.co/RuCpzW3fI3","@distrvxione I diritti umani non sono argomento di dibattito caro
L'opinione sui diritti delle persone trans non c'è, che sia pg o meno
È così difficile accettarlo?",[]
Sat Jun 05 07:17:02 +0000 2021,Zazoom Social News,Zazoom Social News ... Tutte le notizie dalle migliori fonti del web! Segnala il tuo Blog. Zazoom Social News è un un'idea che aiuta a dar voce al tuo sito!,Le lesbiche contro la dittatura trans ma il Gay Pride le ignora e sfila in nome del ddl Zan -  #lesbiche #contro… https://t.co/uCbXFOf5yG,Le lesbiche contro la dittatura trans ma il Gay Pride le ignora e sfila in nome del ddl Zan -  #lesbiche #contro #dittatura #trans  https://t.co/FCf3OWHCIr,"[{'text': 'lesbiche', 'indices': [95, 104]}, {'text': 'contro', 'indices': [105, 112]}]"
Sat Jun 05 07:17:40 +0000 2021,Total incomplete.,#FreePalestine 🇵🇸,Pg trans siete bellissimx e validx non ascoltate questi ignoranti che paraculano la loro transofobia dicendo che è… https://t.co/MhaddYMxap,"Pg trans siete bellissimx e validx non ascoltate questi ignoranti che paraculano la loro transofobia dicendo che è ""una loro opinione""
Continuate ad essere voi stessi, avranno sempre un motivo per cui odiarvi, ma voi ne avete migliaia per andare avanti",[]
Sat Jun 05 07:19:45 +0000 2021,Gpi66,Kp,"@leolucaorlando1,lo so,tu ci vai al #gaypride,ma i froci(pedofili) avvocati,giudici,architetti,sbirri e boss froci(… https://t.co/dQmNjyEn2W","@leolucaorlando1,lo so,tu ci vai al #gaypride,ma i froci(pedofili) avvocati,giudici,architetti,sbirri e boss froci(pedofili),no ! AHAHAHAHA,FROCI ! AHAHAHAHAHA","[{'text': 'gaypride', 'indices': [36, 45]}]"
Sat Jun 05 08:00:01 +0000 2021,Lanf64 🇮🇹🇪🇺 #Facciamorete #FBPE - NO DM ⛔,"Antifascista, antirazzista, europeista, (sorprendentemente) buonista, diversamente giovane, sono per i porti aperti. In direzione ostinata e contraria.","#Omofobia e #razzismo sul tram: ""Tra stranieri e finocchi, povera #Italia.

Un filmato di due minuti mostra l'ennes… https://t.co/H0jZGsOsIG","#Omofobia e #razzismo sul tram: ""Tra stranieri e finocchi, povera #Italia.

Un filmato di due minuti mostra l'ennesimo episodio di intolleranza e volgarità. Una scena penosa.

E vergognosa, dovremmo vergognarci di essere italiani.

#facciamorete https://t.co/6bdKdeMBPz","[{'text': 'Omofobia', 'indices': [0, 9]}, {'text': 'razzismo', 'indices': [12, 21]}, {'text': 'Italia', 'indices': [66, 73]}]"
Sat Jun 05 08:22:54 +0000 2021,🏳️‍🌈 Kaworu66 🏳️‍🌈,"lui\he\him Tendenzialmente sfaticato, mi confondo tra innumerevoli Andrea IG @kaworu66","@Gpzap2 Mi pare evidente, l’arcobaleno per le persone LBGTQ+ la bandiera delle Persone Trans e la bandiera della comunità nera.",,[]
Sat Jun 05 10:42:31 +0000 2021,kai 🇵🇸,HE/THEY | 9TEEN | CaT b0Y . . .무슨 일이 있어도 항상 우리가 될거야 너의 손을 잡아 ₍^._.^₎⟆ 줄게!,Vorrei dire alle radfem su Instagram che lottano tanto per affossare le donne trans e le lezioni di gender ai bambi… https://t.co/RAuI4ZDeo4,"Vorrei dire alle radfem su Instagram che lottano tanto per affossare le donne trans e le lezioni di gender ai bambini solo perché si sentono, per non so quale motivo, attaccate 

That’s complessi di inferiorità",[]
Sat Jun 05 11:28:00 +0000 2021,## f: toby 🕹️☎️ DNF ♡,"and what if i kissed you? how honest would that be?
— dnf brainrot",@IDKTETSUROU come scusa? gli uomini trans sono ancora vittime di misoginia e sesissmo cazzo. il femminismo lotta pe… https://t.co/zrFKrfg3bC,"@IDKTETSUROU come scusa? gli uomini trans sono ancora vittime di misoginia e sesissmo cazzo. il femminismo lotta per tutti, n'altro po' anche per gli uomini cis, perchè ora non per gli uomini trans?",[]
Sat Jun 05 14:22:42 +0000 2021,gred #FR #TuttiFratelli 🇪🇺🌍🌈😽✊,"Medico Veterinario,fotografa e vaccinata😊
Le foto che pubblico sono mie, potete usarle citandomi
Non al denaro non all'amore né al cielo","@Stefano0323 @Compagno_Pert @giangolz Ah no?
#Omofobia e #razzismo sul tram: ""Tra stranieri e finocchi, povera… https://t.co/kcRpGnAvYQ","@Stefano0323 @Compagno_Pert @giangolz Ah no?
#Omofobia e #razzismo sul tram: ""Tra stranieri e finocchi, povera #Italia.

Un filmato di due minuti mostra l'ennesimo episodio di intolleranza e volgarità. Una scena penosa.

E vergognosa, dovremmo vergognarci di essere italiani.

#facciamorete https://t.co/CDGgpInvGB","[{'text': 'Omofobia', 'indices': [45, 54]}, {'text': 'razzismo', 'indices': [57, 66]}]"
Sat Jun 05 16:02:56 +0000 2021,𓆩♡𓆪 mirai,fuck... everything hurts *start beatboxing*,se devo entrare in tl dopo una giornata di studio e leggere tweet con trans lfobia interiorizzata cosa mi ferma dal… https://t.co/PJfPvRMPb7,se devo entrare in tl dopo una giornata di studio e leggere tweet con trans lfobia interiorizzata cosa mi ferma dall’uscire dai gdr anzi fatelo direttamente voi,[]
Sat Jun 05 17:12:27 +0000 2021,martina,♀️ woman || rad-lea(r)ning || febfem || safe place per separatiste misandriche,@bisciarcobaleno @Akarilee01 che ho visto persone trans mtf o ftm prendersela con quelli che usano neopronomi,,[]
Sat Jun 05 17:14:22 +0000 2021,kleis ora griselda,sburo negli occhi,"comunque penso che avere la preferenza di mantenere i pv cis non sia transfobico, diventa transfobia quando si iniz… https://t.co/xBi57Gi6pE","comunque penso che avere la preferenza di mantenere i pv cis non sia transfobico, diventa transfobia quando si inizia ad insultare chi vuole rendere un pv da cis a trans (quindi cambiere i pronomi ecc) per adattarlo al pg che si vuole",[]
Sat Jun 05 22:04:48 +0000 2021,vane ♡︎,*bio* (she/her),"ho in parte uno che non supporta la lgbt e che insulta con “froci0”, perfetto no?",,[]
